person_id,fir_number,full_name,normalized_name,role,gender,age,phone,address,district,true_identity_id
P0013474,FIR-2025-005630,Oni Sarna,oni sarna,Accused,Female,23.0,9128492734,"H.No. 407, Krishnan Chowk, Kharagpur 417108",Bagalkote,TID-OneOff-13474
P0013475,FIR-2025-005630,Rajeshri Sheth,rajeshri sheth,Complainant,Female,30.0,9299306835,"617, Loyal Ganj, Varanasi 112153",Bagalkote,TID-Victim-13475
P0013476,FIR-2026-005631,Pooja Sibal,pooja sibal,Accused,Female,52.0,9479742450,,Bengaluru City,TID-OneOff-13476
P0013477,FIR-2026-005631,Bakhshi Uppal,bakhshi uppal,Complainant,Male,34.0,,"62, Bora, Nashik-671044",Bengaluru City,TID-Victim-13477
P0013478,FIR-2026-005631,Madhav Dugar,dugar madhav,Witness,Male,,9294805101,,Bengaluru City,TID-Witness-13478
P0013479,FIR-2023-005632,Frado Oza,frado oza,Accused,Male,52.0,,"290, Yohannan Marg, Nagpur-439836",Hubballi-Dharwad,TID-OneOff-13479
P0013480,FIR-2023-005632,Jairaj Srinivas,jairaj srinivas,Accused,Male,27.0,9301893085,"17/548, Parikh, Kavali-411522",Hubballi-Dharwad,TID-OneOff-13480
P0013481,FIR-2023-005632,Janaki Ranganathan,janaki ranganathan,Complainant,Female,37.0,9196356142,"850, Sharaf Path, Ajmer-398567",Hubballi-Dharwad,TID-Victim-13481
P0013482,FIR-2024-005633,Bhavika Nigam,bhavika nigam,Accused,Female,26.0,9120912992,"H.No. 240, Jhaveri Marg, Pallavaram 041094",Chamarajanagar,TID0053
P0013483,FIR-2024-005633,Urvashi Sood,sood urvashi,Victim,Female,63.0,9392275467,"988, Andra Marg, Srikakulam-525399",Mandya,TID-Victim-13483
P0013484,FIR-2025-005634,Timothy Sathe,sathe timothy,Accused,Male,29.0,9603272273,"396, Dar Nagar, Saharanpur 323621",Udupi,TID0137
P0013485,FIR-2025-005634,Daksha Rama,daksha rama,Victim,Female,71.0,9558510562,"081, Konda Zila, Haridwar-037012",Mysuru,TID-Victim-13485
P0013486,FIR-2026-005635,Tejas Contractor,contractor tejas,Accused,Male,28.0,9621215529,"310, Narayanan Ganj, Dhule-503105",Bengaluru City,TID-OneOff-13486
P0013487,FIR-2026-005635,Jagvi Pandya,jagvi pandya,Victim,Female,21.0,,"71/523, Bath Road, Thrissur-265080",Bengaluru City,TID-Victim-13487
P0013488,FIR-2026-005635,Guneet Murthy,guneet murthy,Witness,Male,29.0,9118019806,"18, Bail Zila, Nagpur 746968",Bengaluru City,TID-Witness-13488
P0013489,FIR-2023-005636,Fariq Buch,buch fariq,Accused,Male,21.0,9500194657,"83/275, Badal Street, Shahjahanpur-909082",Uttara Kannada,TID-OneOff-13489
P0013490,FIR-2023-005636,Kavya Merchant,kavya merchant,Victim,Female,70.0,9563322371,"004, Bhat Ganj, Junagadh-888969",Uttara Kannada,TID-Victim-13490
P0013491,FIR-2023-005636,Caleb Desai,caleb desai,Witness,Male,44.0,,"H.No. 710, Gokhale Ganj, Amaravati 314757",Uttara Kannada,TID-Witness-13491
P0013492,FIR-2024-005637,Ekansh Mohan,ekansh mohan,Accused,Male,29.0,,,Bengaluru Rural,TID-OneOff-13492
P0013493,FIR-2024-005637,Gabriel Arya,arya gabriel,Victim,Male,53.0,9474305875,"17/136, Bir Street, Tirunelveli-587676",Bengaluru Rural,TID-Victim-13493
P0013494,FIR-2024-005637,Zaitra Handa,handa zaitra,Witness,Female,30.0,,"H.No. 469, Narang Marg, Gwalior 014577",Bengaluru Rural,TID-Witness-13494
P0013495,FIR-2025-005638,Lopa Mohanty,lopa mohanty,Accused,Female,28.0,,"08/489, Ratta Circle, Satna 294709",Bengaluru City,TID-OneOff-13495
P0013496,FIR-2025-005638,Faris More,faris more,Suspect,Male,37.0,,"99/29, Srinivas Ganj, Bhusawal 587996",Bengaluru City,TID-OneOff-13496
P0013497,FIR-2025-005638,Priya Tata,priya tata,Complainant,Female,,9798316107,"19/41, Taneja Zila, Gorakhpur-727311",Bengaluru City,TID-Victim-13497
P0013498,FIR-2025-005638,Jatin Sane,jatin sane,Witness,Male,60.0,9255715219,,Bengaluru City,TID-Witness-13498
P0013499,FIR-2026-005639,Dipta Sule,dipta sule,Accused,Female,,9190666237,"H.No. 71, Mody Zila, Kumbakonam-311018",Raichur,TID-OneOff-13499
P0013500,FIR-2026-005639,Girindra Subramanian,girindra subramanian,Accused,Male,41.0,9623988234,"30, Bajwa Ganj, Belgaum-456608",Raichur,TID-OneOff-13500
P0013501,FIR-2026-005639,Manthan Panchal,manthan panchal,Complainant,Male,27.0,,"88/28, Setty Chowk, Patna-580249",Raichur,TID-Victim-13501
P0013502,FIR-2023-005640,Sathvik Deo,deo sathvik,Accused,Male,59.0,,"H.No. 806, Choudhry Circle, Jhansi 254239",Bengaluru City,TID-OneOff-13502
P0013503,FIR-2023-005640,Rudra Soni,rudra soni,Complainant,Male,,9719148958,"813, Dubey Marg, Muzaffarnagar 322828",Bengaluru City,TID-Victim-13503
P0013504,FIR-2023-005640,Ati Char,ati char,Witness,Female,28.0,9837597521,,Bengaluru City,TID-Witness-13504
P0013505,FIR-2024-005641,Aayush  Mistry,aayush mistry,Accused,Male,51.0,9161073976,,Belagavi,TID0095
P0013506,FIR-2024-005641,Vinaya Raj,raj vinaya,Complainant,Female,39.0,,"59/740, Gopal Path, Haldia-965382",Udupi,TID-Victim-13506
P0013507,FIR-2025-005642,Hemang Roy,hemang roy,Accused,Male,54.0,9703182747,"26, Sabharwal Zila, Khandwa-499223",Chamarajanagar,TID-OneOff-13507
P0013508,FIR-2025-005642,Om Mane,mane om,Complainant,Male,41.0,9158811032,"78, Mahajan Marg, Ghaziabad 521875",Chamarajanagar,TID-Victim-13508
P0013509,FIR-2026-005643,Unnati Handa,handa unnati,Accused,Female,34.0,9273133065,,Bengaluru City,TID-OneOff-13509
P0013510,FIR-2026-005643,Balveer Palla,balveer palla,Accused,Male,,,"79/22, Wali Path, Imphal 527961",Bengaluru City,TID-OneOff-13510
P0013511,FIR-2026-005643,Idika Pai,idika pai,Victim,Female,55.0,9271128081,"35/558, Parsa Chowk, Bhimavaram 957090",Bengaluru City,TID-Victim-13511
P0013512,FIR-2023-005644,Pranav Lala,lala pranav,Accused,Male,56.0,,"85/415, Dugar Ganj, Phagwara-187858",Belagavi,TID-OneOff-13512
P0013513,FIR-2023-005644,Zansi More,more zansi,Victim,Female,54.0,9566238706,"99, Bahri Ganj, Hyderabad 457560",Belagavi,TID-Victim-13513
P0013514,FIR-2023-005644,Harish Chand,chand harish,Witness,Male,60.0,,"923, Patil, Agartala 661433",Belagavi,TID-Witness-13514
P0013515,FIR-2024-005645,Kashvi Sathe,kashvi sathe,Accused,Female,40.0,9994174785,"H.No. 873, Narayanan Marg, Panihati 165816",Chikkaballapura,TID-OneOff-13515
P0013516,FIR-2024-005645,Kevin Sanghvi,kevin sanghvi,Victim,Male,39.0,,"446, Kanda Street, Jaipur 073729",Chikkaballapura,TID-Victim-13516
P0013517,FIR-2024-005645,Amara Gade,amara gade,Witness,Female,64.0,9886268959,"87/57, Chacko Street, Loni 422260",Chikkaballapura,TID-Witness-13517
P0013518,FIR-2025-005646,Abeer Sandhu,abeer sandhu,Accused,Male,39.0,9312674810,,Bengaluru City,TID-OneOff-13518
P0013519,FIR-2025-005646,Yash Ratta,ratta yash,Complainant,Male,46.0,9454228565,"10/922, Parikh Chowk, Mira-Bhayandar-193994",Bengaluru City,TID-Victim-13519
P0013520,FIR-2026-005647,Mitesh Krishnamurthy,krishnamurthy mitesh,Accused,Male,36.0,,"252, Shenoy Road, Dibrugarh-944860",Bengaluru City,TID-OneOff-13520
P0013521,FIR-2026-005647,Charvi Wali,charvi wali,Accused,Female,40.0,9719893755,,Bengaluru City,TID-OneOff-13521
P0013522,FIR-2026-005647,Indrajit Gupta,gupta indrajit,Complainant,Male,42.0,9837565594,"47/391, Yadav Circle, Ozhukarai 005364",Bengaluru City,TID-Victim-13522
P0013523,FIR-2023-005648,Krish Amble,amble krish,Accused,Male,43.0,,,Bengaluru City,TID-OneOff-13523
P0013524,FIR-2023-005648,Ladli Comar,comar ladli,Victim,Female,64.0,9476468396,"36/41, Khare, Karaikudi-926629",Bengaluru City,TID-Victim-13524
P0013525,FIR-2024-005649,Manya Dhawan,dhawan manya,Accused,Female,,9593176558,"135, Sankar Ganj, Jaunpur-491021",Bengaluru City,TID-OneOff-13525
P0013526,FIR-2024-005649,Zehaan Sane,sane zehaan,Accused,Male,20.0,,,Bengaluru City,TID-OneOff-13526
P0013527,FIR-2024-005649,Yatan Kaul,kaul yatan,Complainant,Male,27.0,9436711779,"30/661, Nadkarni Road, Satara 581797",Bengaluru City,TID-Victim-13527
P0013528,FIR-2025-005650,Yachana Ratta,ratta yachana,Accused,Female,53.0,9829627019,"56/94, More Zila, Chandrapur-285092",Bengaluru City,TID0145
P0013529,FIR-2025-005650,Manbir Shroff,manbir shroff,Complainant,Male,37.0,9864714775,"H.No. 964, Ramanathan, Serampore-255893",Mangaluru,TID-Victim-13529
P0013530,FIR-2026-005651,Manthan Dhawan,dhawan manthan,Accused,Male,58.0,9322461277,"931, Varty Path, Madurai 405499",Belagavi,TID-OneOff-13530
P0013531,FIR-2026-005651,Champak Thakkar,champak thakkar,Complainant,Male,66.0,9248917292,"12/822, Sridhar Chowk, Dharmavaram 606816",Belagavi,TID-Victim-13531
P0013532,FIR-2023-005652,Gavin Guha,gavin guha,Accused,Male,52.0,,"H.No. 64, Subramaniam, Akola-300025",Davanagere,TID-OneOff-13532
P0013533,FIR-2023-005652,Tanmayi Sheth,sheth tanmayi,Victim,Female,21.0,,"H.No. 900, Gara Road, Latur-797616",Davanagere,TID-Victim-13533
P0013534,FIR-2024-005653,Ubika Nath,nath ubika,Accused,Female,27.0,,"82/41, Pau Ganj, Thiruvananthapuram-618637",Bengaluru City,TID-OneOff-13534
P0013535,FIR-2024-005653,Mohini Dora,dora mohini,Victim,Female,,9575912058,"H.No. 18, Chowdhury Marg, Bhind 119900",Bengaluru City,TID-Victim-13535
P0013536,FIR-2024-005653,Ekapad Mukhopadhyay,ekapad mukhopadhyay,Witness,Male,41.0,,,Bengaluru City,TID-Witness-13536
P0013537,FIR-2025-005654,Sarthak Goswami,goswami sarthak,Accused,Male,18.0,9310635662,"H.No. 810, Rama Road, Purnia-396651",Bengaluru City,TID-OneOff-13537
P0013538,FIR-2025-005654,Onveer Bora,bora onveer,Accused,Male,31.0,9446040975,"H.No. 98, Batra Road, Tirupati-921320",Bengaluru City,TID-OneOff-13538
P0013539,FIR-2025-005654,Ojasvi Yadav,ojasvi yadav,Complainant,Female,38.0,9431409512,"H.No. 613, Bahri Circle, Gulbarga 630896",Bengaluru City,TID-Victim-13539
P0013540,FIR-2025-005654,Aishani Pai,aishani pai,Witness,Female,60.0,,"953, Contractor Circle, Miryalaguda-822356",Bengaluru City,TID-Witness-13540
P0013541,FIR-2026-005655,Noah Varty,noah varty,Accused,Male,19.0,9755821129,"H.No. 657, Mani Marg, Bhiwani-954856",Gadag,TID-OneOff-13541
P0013542,FIR-2026-005655,Dominic Patil,dominic patil,Complainant,Male,56.0,9144199261,,Gadag,TID-Victim-13542
P0013543,FIR-2023-005656,Dipta Ben,ben dipta,Accused,Female,38.0,9203773136,"32/18, Edwin, Shivpuri-018012",Bengaluru City,TID-OneOff-13543
P0013544,FIR-2023-005656,Aachal Kohli,aachal kohli,Complainant,Female,27.0,9930038796,"H.No. 894, Ramachandran Road, Pune-378481",Bengaluru City,TID-Victim-13544
P0013545,FIR-2024-005657,Jackson Behl,behl jackson,Accused,Male,,9134002737,"H.No. 419, Sundaram Zila, Mehsana-850647",Davanagere,TID-OneOff-13545
P0013546,FIR-2024-005657,Saanvi Viswanathan,saanvi viswanathan,Suspect,Female,27.0,9601802510,"75/858, Keer Chowk, Agra-747399",Davanagere,TID-OneOff-13546
P0013547,FIR-2024-005657,Omisha Banik,banik omisha,Complainant,Female,51.0,,"H.No. 821, Dara Marg, Jamnagar-327137",Davanagere,TID-Victim-13547
P0013548,FIR-2025-005658,Finn Chander,chander finn,Accused,Male,59.0,,"05/91, Halder, Kumbakonam-450897",Ramanagara,TID-OneOff-13548
P0013549,FIR-2025-005658,Rudra Bal,bal rudra,Victim,Male,48.0,9764895728,,Ramanagara,TID-Victim-13549
P0013550,FIR-2026-005659,Harini Joshi,harini joshi,Accused,Female,41.0,9403517705,,Belagavi,TID-OneOff-13550
P0013551,FIR-2026-005659,Liam Memon,liam memon,Accused,Male,25.0,9743580968,"241, Jayaraman Path, Imphal 887784",Belagavi,TID-OneOff-13551
P0013552,FIR-2026-005659,Anusha Deep,anusha deep,Complainant,Female,39.0,9129447230,"89/82, Choudhary Marg, Purnia-388701",Belagavi,TID-Victim-13552
P0013553,FIR-2026-005659,David Shan,david shan,Witness,Male,,,"H.No. 812, Mallick Zila, Imphal 160725",Belagavi,TID-Witness-13553
P0013554,FIR-2023-005660,Yamini Tara,tara yamini,Accused,Female,37.0,9655701251,"119, Khosla Marg, Karaikudi 039196",Tumakuru,TID-OneOff-13554
P0013555,FIR-2023-005660,Ishanvi Pillai,ishanvi pillai,Complainant,Female,45.0,9951975276,"76/381, Pradhan, Kadapa-415899",Tumakuru,TID-Victim-13555
P0013556,FIR-2024-005661,Dalbir Varma,dalbir varma,Accused,Male,45.0,9293624654,"61, Nanda Marg, Thrissur-956416",Bengaluru City,TID-OneOff-13556
P0013557,FIR-2024-005661,Chakradhar Chaudhari,chakradhar chaudhari,Suspect,Male,,9554548873,"66/20, Purohit Chowk, Kurnool-429184",Bengaluru City,TID-OneOff-13557
P0013558,FIR-2024-005661,Wriddhish Rajan,rajan wriddhish,Complainant,Male,40.0,9708374154,"76/917, Buch Road, Gudivada 973285",Bengaluru City,TID-Victim-13558
P0013559,FIR-2025-005662,Wazir Bora,bora wazir,Accused,Male,36.0,,"52, Mitter Road, Madhyamgram 503375",Bengaluru Rural,TID0143
P0013560,FIR-2025-005662,Shaurya Biswas,biswas shaurya,Complainant,Male,71.0,9586327326,"H.No. 58, Wason Street, Khora  025046",Udupi,TID-Victim-13560
P0013561,FIR-2026-005663,Chaaya  Kaul,chaaya kaul,Accused,Female,54.0,9264431969,"10/699, Bakshi Road, Bongaigaon-861803",Bengaluru Rural,TID0016
P0013562,FIR-2026-005663,Eesha Dara,dara eesha,Complainant,Female,22.0,9504549760,"H.No. 587, Comar Circle, Akola 361225",Bengaluru City,TID-Victim-13562
P0013563,FIR-2026-005663,Unni Viswanathan,unni viswanathan,Witness,Female,37.0,9885116831,"98/493, Bir Chowk, Bareilly 024961",Bengaluru City,TID-Witness-13563
P0013564,FIR-2023-005664,Tristan Randhawa,randhawa tristan,Accused,Male,39.0,,"88/423, Seth Nagar, Warangal 956909",Chikkaballapura,TID-OneOff-13564
P0013565,FIR-2023-005664,Jack Ganesan,ganesan jack,Victim,Male,19.0,9762334813,"07/638, Nair Road, Mumbai 308130",Chikkaballapura,TID-Victim-13565
P0013566,FIR-2024-005665,MANBIR DATTA,datta manbir,Accused,Male,54.0,9428796061,"30/224, Bhatt Zila, Jehanabad 951762",Bengaluru City,TID0132
P0013567,FIR-2024-005665,Shivansh Talwar,shivansh talwar,Victim,Male,61.0,,"H.No. 66, Sahota Zila, Bharatpur 252928",Bengaluru City,TID-Victim-13567
P0013568,FIR-2025-005666,ISAAC DEWAN,dewan isaac,Accused,Male,27.0,9339670711,"H.No. 90, Sandal Marg, Bally 054443",Chikkaballapura,TID0001
P0013569,FIR-2025-005666,Mugdha Gara,gara mugdha,Complainant,Female,60.0,9851008533,"28, Brar Marg, Madurai 855400",Bengaluru City,TID-Victim-13569
P0013570,FIR-2026-005667,Madhav Sura,madhav sura,Accused,Male,19.0,9145987509,"77/34, Gara Zila, Vadodara-104030",Bengaluru City,TID-OneOff-13570
P0013571,FIR-2026-005667,Rushil Ganesh,ganesh rushil,Complainant,Male,70.0,9433332113,"923, Sridhar Nagar, Nanded-187391",Bengaluru City,TID-Victim-13571
P0013572,FIR-2023-005668,A. Sarin,a sarin,Accused,Male,42.0,,"00/424, Thakur Nagar, Lucknow 668541",Gadag,TID0127
P0013573,FIR-2023-005668,Frederick Chawla,chawla frederick,Suspect,Male,40.0,9374226863,,Bengaluru City,TID-OneOff-13573
P0013574,FIR-2023-005668,Amruta Oommen,amruta oommen,Complainant,Female,22.0,9139480527,"H.No. 054, Sabharwal Zila, Kavali-638659",Bengaluru City,TID-Victim-13574
P0013575,FIR-2024-005669,Aradhana Karia,aradhana karia,Accused,Female,,9548806149,"06, Baral Zila, Surendranagar Dudhrej-203664",Bengaluru City,TID0015
P0013576,FIR-2024-005669,Advaith Mangat,advaith mangat,Suspect,Male,55.0,,"H.No. 705, Devan Ganj, Bardhaman-524139",Kalaburagi,TID-OneOff-13576
P0013577,FIR-2024-005669,Vansha Zacharia,vansha zacharia,Complainant,Female,22.0,9257143623,,Kalaburagi,TID-Victim-13577
P0013578,FIR-2025-005670,Rushil Suresh,rushil suresh,Accused,Male,49.0,,"H.No. 98, Sanghvi Circle, Dewas 317411",Bengaluru City,TID-OneOff-13578
P0013579,FIR-2025-005670,Kavya Chandran,chandran kavya,Complainant,Female,75.0,9908201309,"H.No. 707, Gill Chowk, Gurgaon-582828",Bengaluru City,TID-Victim-13579
P0013580,FIR-2026-005671,Dhriti Mitra,dhriti mitra,Accused,Female,44.0,9974785144,"82/85, Bora Path, Bhusawal 041542",Davanagere,TID-OneOff-13580
P0013581,FIR-2026-005671,Dominic Chopra,chopra dominic,Victim,Male,50.0,9773047569,"H.No. 31, Chand Ganj, Udaipur 984246",Davanagere,TID-Victim-13581
P0013582,FIR-2023-005672,Falan Chokshi,chokshi falan,Accused,Male,32.0,,"65/009, Balakrishnan Nagar, Bharatpur 121374",Yadgir,TID-OneOff-13582
P0013583,FIR-2023-005672,Vivaan Ghosh,ghosh vivaan,Accused,Male,55.0,9818653300,"H.No. 691, Raman Marg, Bardhaman-880055",Yadgir,TID-OneOff-13583
P0013584,FIR-2023-005672,Falan Modi,falan modi,Complainant,Male,42.0,9120670364,"02/538, Kata Ganj, Kolhapur 106598",Yadgir,TID-Victim-13584
P0013585,FIR-2024-005673,Faqid Varughese,faqid varughese,Accused,Male,,9693976394,"H.No. 708, Jani Ganj, Gopalpur-769487",Bengaluru City,TID-OneOff-13585
P0013586,FIR-2024-005673,Kabir Pal,kabir pal,Complainant,Male,36.0,,"H.No. 49, Karpe Circle, Tirunelveli-609272",Bengaluru City,TID-Victim-13586
P0013587,FIR-2024-005673,Rishi Kalita,kalita rishi,Witness,Male,40.0,,"H.No. 649, Mahal Path, Hajipur-325248",Bengaluru City,TID-Witness-13587
P0013588,FIR-2025-005674,Oni Doshi,doshi oni,Accused,Female,45.0,9153910482,"H.No. 978, Dhar Path, Nellore 741342",Bengaluru City,TID-OneOff-13588
P0013589,FIR-2025-005674,Thomas Gaba,gaba thomas,Victim,Male,57.0,9853916692,"53/203, Bajaj Street, Dhule 234914",Bengaluru City,TID-Victim-13589
P0013590,FIR-2026-005675,Ridhi Edwin,edwin ridhi,Accused,Female,23.0,9740389325,"29/363, Pandit Path, Ratlam 906206",Belagavi,TID0041
P0013591,FIR-2026-005675,Yash Natt,natt yash,Accused,Male,41.0,9371036841,"H.No. 86, Uppal Marg, Durgapur-165269",Mangaluru,TID-OneOff-13591
P0013592,FIR-2026-005675,Henry Zachariah,henry zachariah,Victim,Male,70.0,,"04/783, Prabhu Path, Mau-095764",Mangaluru,TID-Victim-13592
P0013593,FIR-2023-005676,Saksham Zacharia,saksham zacharia,Accused,Male,36.0,9921180910,"93/58, Prabhakar, Mathura 555673",Bengaluru City,TID-OneOff-13593
P0013594,FIR-2023-005676,Chaitaly Kuruvilla,chaitaly kuruvilla,Complainant,Female,40.0,9791023910,"H.No. 60, Barman Street, Panchkula 373533",Bengaluru City,TID-Victim-13594
P0013595,FIR-2024-005677,Madhav Narasimhan,madhav narasimhan,Accused,Male,39.0,,"857, Sheth Chowk, Anantapuram-541311",Kalaburagi,TID-OneOff-13595
P0013596,FIR-2024-005677,Avi Kara,avi kara,Suspect,Male,59.0,9272167736,"523, Kulkarni, Pune 125151",Kalaburagi,TID-OneOff-13596
P0013597,FIR-2024-005677,Isha Bassi,bassi isha,Complainant,Female,69.0,9908578001,"H.No. 141, Deshpande Circle, Gwalior-641526",Kalaburagi,TID-Victim-13597
P0013598,FIR-2025-005678,Akshay Iyer,akshay iyer,Accused,Male,18.0,9162643027,"H.No. 35, Subramanian Circle, Vijayawada-216640",Bengaluru City,TID-OneOff-13598
P0013599,FIR-2025-005678,Orinder Seth,orinder seth,Victim,Male,62.0,9972017905,"91/33, Narayanan Marg, Noida 163905",Bengaluru City,TID-Victim-13599
P0013600,FIR-2026-005679,Maanav Dube,dube maanav,Accused,Male,59.0,9821803584,"27/91, Swaminathan Marg, Berhampore 290325",Bagalkote,TID-OneOff-13600
P0013601,FIR-2026-005679,Advaith Yogi,advaith yogi,Accused,Male,25.0,,,Bagalkote,TID-OneOff-13601
P0013602,FIR-2026-005679,Yutika Khosla,khosla yutika,Victim,Female,67.0,9770662330,,Bagalkote,TID-Victim-13602
P0013603,FIR-2023-005680,Divya Shana,divya shana,Accused,Female,39.0,,,Bengaluru Rural,TID0149
P0013604,FIR-2023-005680,Zaitra Nagy,nagy zaitra,Accused,Female,27.0,9719364626,"H.No. 882, Natt Path, Mathura 733302",Haveri,TID-OneOff-13604
P0013605,FIR-2023-005680,Pahal Sarin,pahal sarin,Complainant,Female,45.0,9448423218,"92/13, Batra Path, Buxar 954103",Haveri,TID-Victim-13605
P0013606,FIR-2024-005681,Umang Mane,mane umang,Accused,Male,,9744159280,"H.No. 61, Sahota Ganj, Chandigarh-054679",Bagalkote,TID-OneOff-13606
P0013607,FIR-2024-005681,Ira Rajagopal,ira rajagopal,Victim,Female,33.0,9434273702,"H.No. 450, Sani Marg, Moradabad-058301",Bagalkote,TID-Victim-13607
P0013608,FIR-2025-005682,Balendra Anand,anand balendra,Accused,Male,60.0,9261943680,"H.No. 896, Bir Nagar, Ambarnath-664294",Shivamogga,TID-OneOff-13608
P0013609,FIR-2025-005682,Ekansh Ramakrishnan,ekansh ramakrishnan,Victim,Male,,9538432160,"46, Devi Zila, Morbi 509475",Shivamogga,TID-Victim-13609
P0013610,FIR-2026-005683,Hitesh Nair,hitesh nair,Accused,Male,30.0,9723035642,"370, Shanker Zila, Kolkata 156588",Bengaluru City,TID-OneOff-13610
P0013611,FIR-2026-005683,Janaki Muni,janaki muni,Victim,Female,,9659938516,"70, Dass Circle, Shimoga-093745",Bengaluru City,TID-Victim-13611
P0013612,FIR-2023-005684,Krisha Thaman,krisha thaman,Accused,Female,35.0,9460838558,,Bengaluru City,TID-OneOff-13612
P0013613,FIR-2023-005684,Diya Nanda,diya nanda,Complainant,Female,64.0,9423815274,"77/358, Kaur Zila, Rajpur Sonarpur 800857",Bengaluru City,TID-Victim-13613
P0013614,FIR-2024-005685,Lila Randhawa,lila randhawa,Accused,Female,,,"001, Bakshi Zila, Kulti-259451",Bengaluru City,TID-OneOff-13614
P0013615,FIR-2024-005685,Oeshi Majumdar,majumdar oeshi,Suspect,Female,38.0,,"52/03, Chandran Ganj, Nizamabad-268868",Bengaluru City,TID-OneOff-13615
P0013616,FIR-2024-005685,Karan Joshi,joshi karan,Victim,Male,,9105557896,"41, Ganesan Chowk, Malegaon 731940",Bengaluru City,TID-Victim-13616
P0013617,FIR-2025-005686,Neel Kurian,kurian neel,Accused,Male,18.0,9935959786,,Chikkamagaluru,TID-OneOff-13617
P0013618,FIR-2025-005686,Faris Borah,borah faris,Accused,Male,44.0,,,Chikkamagaluru,TID-OneOff-13618
P0013619,FIR-2025-005686,Aarav Bal,aarav bal,Victim,Male,31.0,9182629504,"19/74, Patil Path, Sambhal-105757",Chikkamagaluru,TID-Victim-13619
P0013620,FIR-2026-005687,Jagat Gaba,gaba jagat,Accused,Male,,9570497096,"062, Saraf Marg, Tiruchirappalli 700158",Bengaluru City,TID0111
P0013621,FIR-2026-005687,Dhruv Luthra,dhruv luthra,Complainant,Male,48.0,9745480720,"H.No. 56, Andra Street, Bikaner-943046",Shivamogga,TID-Victim-13621
P0013622,FIR-2023-005688,M. Varma,m varma,Accused,Female,31.0,9338836384,"H.No. 447, Edwin Circle, Unnao 345140",Dakshina Kannada,TID0139
P0013623,FIR-2023-005688,Bhavini Badami,badami bhavini,Complainant,Female,32.0,9939564605,"97/172, Mahajan Zila, Nizamabad-014757",Belagavi,TID-Victim-13623
P0013624,FIR-2023-005688,Sathvik Chopra,chopra sathvik,Witness,Male,21.0,9792094363,"H.No. 31, Kamdar Nagar, Guntakal-414538",Belagavi,TID-Witness-13624
P0013625,FIR-2024-005689,Qabil Choudhury,choudhury qabil,Accused,Male,41.0,,,Haveri,TID-OneOff-13625
