account_id,holder_name,bank,district,is_mule
ACC005085,Nathan Gade,Axis Bank,Haveri,false
ACC005086,Logan Chaudry,Union Bank,Gadag,false
ACC005087,Aryan Srinivas,Kotak Mahindra,Belagavi,false
ACC005088,Zinal Bhat,Union Bank,Bengaluru City,true
ACC005089,Samarth Ganesan,Axis Bank,Gadag,false
ACC005090,C. Sami,IDBI Bank,Bengaluru City,true
ACC005091,Xalak Patel,Karnataka Bank,Kalaburagi,false
ACC005092,Pooja Sibal,PNB,Bengaluru City,false
ACC005093,Lajita Seshadri,Yes Bank,Chamarajanagar,false
ACC005094,Fiyaz Gokhale,Yes Bank,Hassan,false
ACC005095,Azad Bhatnagar,Karnataka Bank,Tumakuru,false
ACC005096,Champak Kashyap,HDFC Bank,Chitradurga,false
ACC005097,Samar Dhar,HDFC Bank,Bengaluru City,false
ACC005098,Abhimanyu Cherian,Union Bank,Bengaluru City,false
ACC005099,Kavya Rajagopalan,Kotak Mahindra,Bengaluru City,true
ACC005100,Isaiah Srinivasan,Bank of Baroda,Shivamogga,false
ACC005101,Ikshita D’Alia,Kotak Mahindra,Ballari,false
ACC005102,Ronith Narasimhan,Kotak Mahindra,Bagalkote,false
ACC005103,Chaitanya Prabhu,HDFC Bank,Bengaluru City,false
ACC005104,Zansi Rao,Union Bank,Haveri,false
ACC005105,Theodore Varughese,Bank of Baroda,Bengaluru City,true
ACC005106,Manan Sandal,HDFC Bank,Chitradurga,false
ACC005107,Irya Dixit,IDBI Bank,Bengaluru City,false
ACC005108,Gunbir Dhaliwal,Yes Bank,Bengaluru City,false
ACC005109,Watika Divan,Bank of Baroda,Bengaluru City,false
ACC005110,Lila Patel,PNB,Bengaluru City,false
ACC005111,Oliver Dash,PNB,Bengaluru City,false
ACC005112,Pushti Chakraborty,HDFC Bank,Yadgir,false
ACC005113,Deepa Lala,Bank of Baroda,Belagavi,false
ACC005114,Lakshmi Mishra,IDBI Bank,Hubballi-Dharwad,false
ACC005115,Andrew Krishnamurthy,ICICI Bank,Chikkamagaluru,false
ACC005116,Daniel Khurana,Bank of Baroda,Bengaluru City,false
ACC005117,Krishna Cheema,Canara Bank,Bengaluru City,false
ACC005118,Krish Parmar,Yes Bank,Bengaluru City,false
ACC005119,Faris Kala,HDFC Bank,Chitradurga,false
ACC005120,Christopher Choudhry,PNB,Bengaluru City,true
ACC005121,Dayita Sharaf,PNB,Bengaluru City,false
ACC005122,Manan Gopal,ICICI Bank,Bidar,false
ACC005123,Chatura Kotharia,Kotak Mahindra,Bengaluru City,false
ACC005124,Alexander C.,HDFC Bank,Bengaluru City,false
ACC005125,P. Mody,PNB,Hassan,false
ACC005126,Faris Pillay,ICICI Bank,Bengaluru City,false
ACC005127,Dhruv Shan,IDBI Bank,Kalaburagi,false
ACC005128,Gaurangi Kapadia,Bank of Baroda,Bengaluru City,false
ACC005129,Rushil Mittal,ICICI Bank,Bengaluru City,true
ACC005130,Shivani Anand,IDBI Bank,Shivamogga,false
ACC005131,Matthew Ravia,Yes Bank,Bengaluru City,false
ACC005132,Vedika Ahluwalia,Axis Bank,Bengaluru City,false
ACC005133,Sathvik Mani,IDBI Bank,Udupi,false
ACC005134,Vihaan Kannan,SBI,Bengaluru City,false
ACC005135,Yuvraj Hora,Axis Bank,Koppal,false
ACC005136,Nisha Nanda,Canara Bank,Bengaluru City,true
ACC005137,Praneel Mukherjee,Canara Bank,Bengaluru City,false
ACC005138,Charles Vyas,ICICI Bank,Tumakuru,false
ACC005139,William Tailor,HDFC Bank,Bengaluru City,false
ACC005140,W. Thakkar,SBI,Bengaluru City,false
ACC005141,Faraj Chaudhary,Canara Bank,Kolar,false
ACC005142,Wazir Wali,PNB,Bengaluru City,false
ACC005143,Azad Chandra,ICICI Bank,Chikkamagaluru,false
ACC005144,Caleb Nadig,Union Bank,Bengaluru City,false
ACC005145,Samaksh Choudhary,HDFC Bank,Yadgir,false
ACC005146,Bakhshi Sen,IDBI Bank,Koppal,false
ACC005147,Alka Dhingra,HDFC Bank,Ballari,false
ACC005148,Ganga Goyal,Axis Bank,Davanagere,false
ACC005149,Theodore Dhingra,Canara Bank,Ballari,false
ACC005150,Priya Badami,ICICI Bank,Davanagere,false
ACC005151,Abhimanyu Kant,SBI,Koppal,false
ACC005152,Neel Hegde,IDBI Bank,Bengaluru City,true
ACC005153,Fariq Batra,Union Bank,Bengaluru City,false
ACC005154,Isaac Dewana,SBI,Bengaluru City,true
ACC005155,Gaurav Soman,SBI,Bengaluru City,false
ACC005156,CALEB SAMI,HDFC Bank,Tumakuru,false
ACC005157,Mitesh Korpal,HDFC Bank,Mysuru,false
ACC005158,Laksh Vora,Canara Bank,Chamarajanagar,false
ACC005159,Hiral Cheema,Axis Bank,Belagavi,false
ACC005160,Chakradhar Batta,Kotak Mahindra,Chitradurga,false
ACC005161,Rishi Mane,PNB,Udupi,false
ACC005162,Liam  Sunder,Axis Bank,Ramanagara,false
ACC005163,Tristan Barman,Bank of Baroda,Bengaluru City,false
ACC005164,Ekavir Chaudry,Axis Bank,Bengaluru City,false
ACC005165,Ishaan Oza,Kotak Mahindra,Bengaluru City,true
ACC005166,Balhaar Khurana,Axis Bank,Chamarajanagar,false
ACC005167,Om Chaudrya,Yes Bank,Bengaluru City,false
ACC005168,Chanchal Bhakta,Canara Bank,Yadgir,false
ACC005169,Henry Krish,Bank of Baroda,Davanagere,false
ACC005170,Qushi Rajagopalan,SBI,Tumakuru,false
ACC005171,Eshana Morar,IDBI Bank,Kolar,false
ACC005172,Triya Kaur,HDFC Bank,Bengaluru City,false
ACC005173,Bakhshi Rajagopal,Canara Bank,Bengaluru Rural,false
ACC005174,Umang Saini,HDFC Bank,Uttara Kannada,false
ACC005175,Aadhya Mallick,Kotak Mahindra,Bengaluru City,false
ACC005176,Gagan Banerjee,Kotak Mahindra,Yadgir,false
ACC005177,Sathvik Golla,HDFC Bank,Bengaluru City,false
ACC005178,Xalak Hayre,SBI,Kolar,false
ACC005179,Tanveer Sekhon,HDFC Bank,Chitradurga,false
ACC005180,Fariq Goel,Yes Bank,Chikkamagaluru,false
ACC005181,Lekha Krishna,Bank of Baroda,Bengaluru City,true
ACC005182,Aarav Nath,PNB,Bengaluru City,true
ACC005183,Nitesh Sur,Yes Bank,Bengaluru City,false
ACC005184,Yagnesh Warrior,IDBI Bank,Bengaluru City,false
ACC005185,Varenya Kara,PNB,Udupi,false
ACC005186,Yadavi Morar,Union Bank,Hubballi-Dharwad,false
ACC005187,Maanas Khosla,Kotak Mahindra,Uttara Kannada,false
ACC005188,Darika Dara,Canara Bank,Bengaluru City,true
ACC005189,Daksha Gole,SBI,Bengaluru Rural,false
ACC005190,Champak Devan,Bank of Baroda,Bengaluru City,true
ACC005191,Sachi Wali,ICICI Bank,Mysuru,false
ACC005192,Ishwar Kannan,Axis Bank,Bengaluru City,true
ACC005193,Dayita Kapur,Kotak Mahindra,Chitradurga,false
ACC005194,Maya Pant,Karnataka Bank,Haveri,false
ACC005195,Bhanumati Baral,Karnataka Bank,Bengaluru City,true
ACC005196,Tejas Mohanty,SBI,Bengaluru City,false
ACC005197,Ayushman Manda,Union Bank,Bengaluru City,false
ACC005198,Chaman Madan,Kotak Mahindra,Bengaluru City,false
ACC005199,Bakhshi N.,Canara Bank,Bengaluru City,false
ACC005200,Zashil Peri,Karnataka Bank,Udupi,false
ACC005201,Hemangini Patel,Canara Bank,Bengaluru City,false
ACC005202,Aayush Khare,Bank of Baroda,Kolar,false
ACC005203,Abhimanyu Rajagopalan,Bank of Baroda,Chikkamagaluru,false
ACC005204,Alka Sethi,Canara Bank,Kolar,false
ACC005205,Quincy Sen,IDBI Bank,Chitradurga,false
ACC005206,Qabil  Gaba,Kotak Mahindra,Bengaluru City,false
ACC005207,Raagini Bose,PNB,Raichur,false
ACC005208,Anvi Pandit,PNB,Kolar,false
ACC005209,Patrick Sood,Bank of Baroda,Mangaluru,false
ACC005210,Theodore Gola,SBI,Bengaluru City,false
ACC005211,Zehaan Talwar,HDFC Bank,Mangaluru,false
ACC005212,Madhavi Mand,PNB,Bengaluru City,false
ACC005213,Isha Bansal,IDBI Bank,Chikkaballapura,false
ACC005214,Harsh Krishnamurthy,Karnataka Bank,Mysuru,false
ACC005215,Liam Amble,PNB,Bengaluru City,false
ACC005216,Arya Sawhney,Yes Bank,Raichur,false
ACC005217,Aradhana Luthra,ICICI Bank,Vijayapura,false
ACC005218,Harrison Goda,IDBI Bank,Bidar,false
ACC005219,Ishwar Prakash,Karnataka Bank,Bengaluru Rural,false
ACC005220,Akshay Mahal,ICICI Bank,Bengaluru City,false
ACC005221,Jeet Dalal,Karnataka Bank,Haveri,false
ACC005222,Qabil Bahri,PNB,Bengaluru City,false
ACC005223,Upkaar Zachariah,HDFC Bank,Chitradurga,false
ACC005224,Urishilla Dugar,ICICI Bank,Mysuru,false
ACC005225,Ethan Jayaraman,IDBI Bank,Shivamogga,false
ACC005226,Sachi Borah,Canara Bank,Ballari,false
ACC005227,Harsh Lalla,IDBI Bank,Bengaluru City,false
ACC005228,Anika Malhotra,Canara Bank,Bengaluru City,false
ACC005229,Devansh Mutti,Karnataka Bank,Bengaluru City,false
ACC005230,Dhriti Mahal,Kotak Mahindra,Bagalkote,false
ACC005231,Arya Bala,IDBI Bank,Bengaluru City,false
ACC005232,Sarthak Malhotra,SBI,Koppal,false
ACC005233,Alexander C.,Canara Bank,Davanagere,false
ACC005234,UDARSH MALL,HDFC Bank,Bengaluru City,false
ACC005235,Luke Das,SBI,Bengaluru City,true
ACC005236,Kala Mitra,Bank of Baroda,Hassan,false
ACC005237,Anthony Oommen,Canara Bank,Mangaluru,false
ACC005238,Gaurang Kala,SBI,Bengaluru City,false
ACC005239,Karan Kadakia,Axis Bank,Bengaluru City,false
ACC005240,Reyansh Gupta,HDFC Bank,Bengaluru City,true
ACC005241,Aayush Rama,ICICI Bank,Davanagere,false
ACC005242,Mitesh Lall,Karnataka Bank,Bengaluru City,false
ACC005243,Warinder Sharaf,SBI,Raichur,false
ACC005244,Chatura Kotharia,Yes Bank,Chikkamagaluru,false
ACC005245,Jonathan Dube,Karnataka Bank,Koppal,false
ACC005246,Jonathan Chada,Karnataka Bank,Bengaluru City,false
ACC005247,Bhavna Balasubramanian,HDFC Bank,Hassan,false
ACC005248,Alexander Chander,Canara Bank,Bengaluru City,true
ACC005249,Charita Mannan,Union Bank,Bengaluru Rural,false
ACC005250,Fariq Hayer,Bank of Baroda,Bengaluru City,true
ACC005251,Advik Nagy,PNB,Bengaluru City,false
ACC005252,JEREMIAH BEHL,Canara Bank,Mysuru,false
ACC005253,Ojas Subramaniam,Yes Bank,Mandya,false
ACC005254,Avni Chacko,IDBI Bank,Bengaluru City,false
ACC005255,Reyansh Savant,Axis Bank,Bengaluru City,true
ACC005256,Manbir Prakash,ICICI Bank,Bengaluru City,true
ACC005257,Rehaan Mand,SBI,Chitradurga,false
ACC005258,Simon Chaudhuri,Karnataka Bank,Bengaluru City,true
ACC005259,Vasudha Prakash,PNB,Bengaluru City,false
ACC005260,Ati Date,Bank of Baroda,Bengaluru City,false
ACC005261,Geetika Reddy,Canara Bank,Shivamogga,false
ACC005262,Sudiksha Srivastava,Bank of Baroda,Koppal,false
ACC005263,Anjali Kibe,HDFC Bank,Belagavi,false
ACC005264,Daksha Ganesh,Union Bank,Yadgir,false
ACC005265,Advik Kibe,Yes Bank,Kalaburagi,false
ACC005266,Anika Parmar,PNB,Bengaluru City,false
ACC005267,Nachiket Gara,HDFC Bank,Bagalkote,false
ACC005268,Tristan Mukherjee,Union Bank,Bengaluru City,false
ACC005269,Udarsh Pant,Union Bank,Udupi,false
ACC005270,Lekha Mand,Karnataka Bank,Yadgir,false
ACC005271,Chandran Mukhopadhyay,SBI,Vijayapura,false
ACC005272,Yash Tandon,HDFC Bank,Bengaluru City,false
ACC005273,Warda Bhargava,SBI,Bengaluru City,false
ACC005274,Jairaj Borah,Karnataka Bank,Bengaluru City,false
ACC005275,Anay Sanghvi,Yes Bank,Bengaluru City,false
ACC005276,Yatin Sinha,PNB,Bengaluru City,false
ACC005277,Indira Sinha,Yes Bank,Bengaluru City,false
ACC005278,Aarav L.,Canara Bank,Koppal,false
ACC005279,Aarush Wali,Canara Bank,Ballari,false
ACC005280,Alexander Zachariah,HDFC Bank,Bengaluru City,false
ACC005281,Neel Rau,Canara Bank,Bengaluru City,true
ACC005282,Nathaniel Ramachandran,SBI,Mandya,false
ACC005283,Gavin Hegde,HDFC Bank,Bengaluru City,false
ACC005284,Aarav Shroff,Bank of Baroda,Davanagere,false
ACC005285,H. Saini,ICICI Bank,Davanagere,false
ACC005286,Kabir Ganesan,Bank of Baroda,Bengaluru City,true
ACC005287,Aarnav Mohan,HDFC Bank,Bengaluru City,false
ACC005288,Pranav Loke,Karnataka Bank,Bengaluru City,true
ACC005289,Januja Virk,Canara Bank,Bengaluru Rural,false
ACC005290,Turvi Khalsa,IDBI Bank,Bengaluru City,false
ACC005291,Aadi Balay,Kotak Mahindra,Chikkamagaluru,false
ACC005292,U. Andra,Bank of Baroda,Bengaluru City,true
ACC005293,Ucchal Edwin,Karnataka Bank,Chamarajanagar,false
ACC005294,Advik Nagy,PNB,Vijayapura,false
ACC005295,Shivani Warrior,SBI,Tumakuru,false
ACC005296,Amaira Raval,Bank of Baroda,Bagalkote,false
ACC005297,Rachita Shankar,Yes Bank,Bengaluru City,false
ACC005298,Dalbir Om,Kotak Mahindra,Bengaluru City,false
ACC005299,Aarna Subramanian,Yes Bank,Kalaburagi,false
ACC005300,Balvan Sangha,HDFC Bank,Bengaluru City,false
ACC005301,Ansh Sengupta,ICICI Bank,Bengaluru City,false
ACC005302,Maanav Lall,Union Bank,Bengaluru City,false
ACC005303,Sai Dewan,Bank of Baroda,Bengaluru City,true
ACC005304,Ranveer Aurora,Axis Bank,Bengaluru City,false
ACC005305,Reva Dube,ICICI Bank,Bengaluru City,false
ACC005306,Caleb S.,PNB,Bengaluru City,false
ACC005307,Raghav Bawa,Axis Bank,Davanagere,false
ACC005308,Aadhya Varughese,PNB,Bengaluru City,true
ACC005309,Wriddhish Kalita,Axis Bank,Chitradurga,false
ACC005310,Ojasvi Narang,Karnataka Bank,Kolar,false
ACC005311,Priya Khanna,IDBI Bank,Bengaluru City,false
ACC005312,Bhanumati Dugal,Karnataka Bank,Koppal,false
ACC005313,Jonathan Kanda,Bank of Baroda,Bengaluru City,false
ACC005314,Raghav Dugar,Union Bank,Kalaburagi,false
ACC005315,Chanakya Narula,Yes Bank,Hassan,false
ACC005316,Caleb Samia,PNB,Udupi,false
ACC005317,Mason Sethi,Karnataka Bank,Chitradurga,false
ACC005318,Avni Narayanan,Karnataka Bank,Haveri,false
ACC005319,Niharika Oak,SBI,Koppal,false
ACC005320,Mitali Kaul,Kotak Mahindra,Bengaluru City,true
ACC005321,Maanav Johal,SBI,Bengaluru City,false
ACC005322,Henry Vala,Union Bank,Yadgir,false
ACC005323,Xalak Taneja,Yes Bank,Bengaluru City,false
ACC005324,Dayamai Mani,Axis Bank,Koppal,false
ACC005325,Onveer Kalita,Union Bank,Bengaluru City,false
ACC005326,Baljiwan Savanta,Karnataka Bank,Bengaluru City,false
ACC005327,Chaitanya Basu,IDBI Bank,Bengaluru City,false
ACC005328,Michael Bakshi,PNB,Yadgir,false
ACC005329,Jai Singh,Bank of Baroda,Hassan,false
ACC005330,Yashodhara Das,SBI,Ballari,false
ACC005331,Falguni Kurian,Bank of Baroda,Bengaluru City,false
ACC005332,Laban Thaman,Union Bank,Belagavi,false
ACC005333,Farhan Ray,Karnataka Bank,Bengaluru City,true
ACC005334,Umang Chander,PNB,Yadgir,false
ACC005335,Onkar Acharya,Yes Bank,Shivamogga,false
ACC005336,Caleb Sami,Karnataka Bank,Raichur,false
ACC005337,Agastya Kuruvilla,PNB,Haveri,false
ACC005338,Krish Shetty,Bank of Baroda,Bengaluru City,false
ACC005339,Oni Sengupta,SBI,Hubballi-Dharwad,false
ACC005340,Pratyush Rajagopalan,ICICI Bank,Bengaluru City,false
ACC005341,Rohan Sibal,ICICI Bank,Bengaluru City,false
ACC005342,Ekantika Batra,Kotak Mahindra,Gadag,false
ACC005343,Girik Gupta,SBI,Udupi,false
ACC005344,Wridesh Barman,Axis Bank,Uttara Kannada,false
ACC005345,Avi Murty,HDFC Bank,Bengaluru City,false
ACC005346,Diya Mitter,HDFC Bank,Vijayapura,false
ACC005347,A. Maharaj,HDFC Bank,Uttara Kannada,false
ACC005348,Idika Dayal,Canara Bank,Hassan,false
ACC005349,Tristan Raja,Canara Bank,Bengaluru City,false
ACC005350,Warjas Tella,HDFC Bank,Ballari,false
ACC005351,Patrick Lad,HDFC Bank,Bengaluru City,false
ACC005352,Qabil Majumdar,SBI,Mysuru,false
ACC005353,Aashi Master,Bank of Baroda,Bengaluru City,false
ACC005354,Aarna Kuruvilla,Bank of Baroda,Hassan,false
ACC005355,Hritik Bhalla,IDBI Bank,Uttara Kannada,false
ACC005356,Benjamin Lata,Bank of Baroda,Bengaluru City,false
ACC005357,Diya Murthy,PNB,Bengaluru City,false
ACC005358,Ojas Lad,Yes Bank,Bengaluru City,false
ACC005359,Matthew Ravi,Yes Bank,Bengaluru City,true
ACC005360,Ranveer Sunder,PNB,Chikkamagaluru,false
ACC005361,Chaitanya Sheth,Canara Bank,Bengaluru City,false
ACC005362,Rudra Soni,Union Bank,Bengaluru City,false
ACC005363,Fiyaz Puri,HDFC Bank,Davanagere,false
ACC005364,Jhalak Acharya,SBI,Belagavi,false
ACC005365,Nikita Venkataraman,Yes Bank,Shivamogga,false
ACC005366,Jai Seshadri,PNB,Yadgir,false
ACC005367,Chatresh Dugal,SBI,Davanagere,false
ACC005368,Ijaya Kalla,Yes Bank,Tumakuru,false
ACC005369,Aishani Ghose,PNB,Bengaluru City,false
ACC005370,Nachiket Lata,PNB,Bengaluru City,true
ACC005371,Ojasvi Kuruvilla,HDFC Bank,Tumakuru,false
ACC005372,Bhavna Dhillon,Canara Bank,Mysuru,false
ACC005373,Meera Bobal,Union Bank,Bengaluru City,true
ACC005374,Benjamin Sachdev,Kotak Mahindra,Bagalkote,false
ACC005375,Rayaan Loke,PNB,Bengaluru City,false
ACC005376,Mohini Chaudhry,Union Bank,Tumakuru,false
ACC005377,Yamini Yogi,IDBI Bank,Bengaluru City,false
ACC005378,Aradhana Karia,IDBI Bank,Mangaluru,false
ACC005379,Pranav Sharma,Union Bank,Bengaluru City,false
ACC005380,Caleb Devan,PNB,Kalaburagi,false
ACC005381,Indrajit Baria,ICICI Bank,Bengaluru City,false
ACC005382,Bahadurjit B.,Axis Bank,Bengaluru City,false
ACC005383,Dipta Rout,Karnataka Bank,Bengaluru City,false
ACC005384,Timothy Ghosh,Karnataka Bank,Uttara Kannada,false
ACC005385,Elijah Talwar,Canara Bank,Mangaluru,false
ACC005386,Ria Lanka,SBI,Haveri,false
ACC005387,Caleb Sami,Yes Bank,Bengaluru City,false
ACC005388,Oscar Samra,PNB,Davanagere,false
ACC005389,Baljiwan  Savant,Bank of Baroda,Bengaluru City,false
ACC005390,Vaishnavi Babu,Axis Bank,Haveri,false
ACC005391,Wishi Borah,PNB,Kalaburagi,false
ACC005392,Geetika Som,IDBI Bank,Yadgir,false
ACC005393,Bakhshi N.,ICICI Bank,Bagalkote,false
ACC005394,Zayyan Cherian,Axis Bank,Bengaluru City,true
ACC005395,Ishanvi Dhar,Union Bank,Raichur,false
ACC005396,Vivaan W.,Axis Bank,Bengaluru City,false
ACC005397,Banjeet Jain,Bank of Baroda,Bengaluru City,false
ACC005398,Janaki Apte,Union Bank,Chikkamagaluru,false
ACC005399,Anamika Gaba,SBI,Bengaluru City,true
ACC005400,Vivaan Gour,PNB,Davanagere,false
ACC005401,Aarav Chandran,Yes Bank,Bengaluru City,true
ACC005402,Girindra Goel,Karnataka Bank,Bengaluru City,false
ACC005403,Kabir Sethi,Kotak Mahindra,Gadag,false
ACC005404,Darsh Dalal,Bank of Baroda,Hassan,false
ACC005405,Ridhi Thakkar,Union Bank,Chitradurga,false
ACC005406,Vivaan W.,PNB,Bengaluru Rural,false
ACC005407,Vihaan Anand,Union Bank,Bengaluru City,true
ACC005408,Finn Sherea,HDFC Bank,Hassan,false
ACC005409,Henry Singhal,ICICI Bank,Bengaluru City,false
ACC005410,Zaitra Dasgupta,Union Bank,Bengaluru City,true
ACC005411,R. Yadav,Yes Bank,Bengaluru Rural,false
ACC005412,Anusha Dar,IDBI Bank,Bengaluru City,false
ACC005413,Ojas Prakash,SBI,Shivamogga,false
ACC005414,Jeet Dubey,Bank of Baroda,Bengaluru City,false
ACC005415,Dev Prasad,Union Bank,Bengaluru City,false
ACC005416,Chavvi Viswanathan,Bank of Baroda,Mysuru,false
ACC005417,Xalak Balay,Axis Bank,Vijayapura,false
ACC005418,Henry Chandra,ICICI Bank,Bengaluru City,false
ACC005419,Dominic  Solanki,Yes Bank,Bengaluru City,false
ACC005420,Ishwar Rajagopalan,Kotak Mahindra,Bengaluru City,false
ACC005421,Manthan Parmer,Axis Bank,Ballari,false
ACC005422,Tristan Sheth,HDFC Bank,Bidar,false
ACC005423,Samarth Varghese,Union Bank,Bengaluru City,false
ACC005424,Tarak Ranganathan,HDFC Bank,Chamarajanagar,false
ACC005425,Jagdish Lala,Bank of Baroda,Udupi,false
ACC005426,Azad Bose,Axis Bank,Ballari,false
ACC005427,Lekha Merchant,Union Bank,Yadgir,false
ACC005428,Orinder Nori,Bank of Baroda,Bengaluru City,false
ACC005429,Ekapad Rai,IDBI Bank,Chamarajanagar,false
ACC005430,Jyoti Kamdar,Canara Bank,Bengaluru City,false
ACC005431,Nandini Om,PNB,Bengaluru City,false
ACC005432,Vrishti Palla,Yes Bank,Shivamogga,false
ACC005433,Isaiah Bhagat,IDBI Bank,Bengaluru City,true
ACC005434,Oviya Sagar,Karnataka Bank,Koppal,false
ACC005435,Charita Pau,Bank of Baroda,Bengaluru City,false
ACC005436,Xiti Bail,ICICI Bank,Bengaluru City,false
ACC005437,Meera Mahal,Axis Bank,Ramanagara,false
ACC005438,Champak Hayre,Union Bank,Shivamogga,false
ACC005439,Shaurya Naik,Canara Bank,Bengaluru City,false
ACC005440,Mohini Keer,Karnataka Bank,Bengaluru City,false
ACC005441,Bachittar K.,Bank of Baroda,Gadag,false
ACC005442,Upasna Buch,PNB,Bengaluru City,true
ACC005443,Aaraw Lall,PNB,Bengaluru City,false
ACC005444,Vasudha Bhavsar,Kotak Mahindra,Kolar,false
ACC005445,Warhi Issac,Yes Bank,Mandya,false
ACC005446,Zayan Kapur,IDBI Bank,Bengaluru City,false
ACC005447,Ikbal Khalsa,Kotak Mahindra,Ballari,false
ACC005448,Ranveer Loke,Axis Bank,Shivamogga,false
ACC005449,Upkaar Kara,PNB,Bengaluru Rural,false
ACC005450,Joshua Choudhary,Bank of Baroda,Dakshina Kannada,false
ACC005451,Girish Y.,Bank of Baroda,Bengaluru City,false
ACC005452,Maanas Kala,ICICI Bank,Gadag,false
ACC005453,Ekani Sarna,Yes Bank,Bengaluru City,true
ACC005454,Indali Tripathi,Axis Bank,Bengaluru City,false
ACC005455,Zashil Keer,ICICI Bank,Tumakuru,false
ACC005456,Aadhya Merchant,Canara Bank,Bengaluru City,false
ACC005457,Yauvani Bose,Union Bank,Kalaburagi,false
ACC005458,Nakul Rattan,IDBI Bank,Bengaluru City,false
ACC005459,L. Sunder,Karnataka Bank,Raichur,false
ACC005460,J. Gaba,Canara Bank,Davanagere,false
ACC005461,Sneha Goel,Karnataka Bank,Haveri,false
ACC005462,Kabir Saini,Kotak Mahindra,Bengaluru City,true
ACC005463,Siddharth Swaminathan,Kotak Mahindra,Udupi,false
ACC005464,Kala Mittal,ICICI Bank,Bengaluru City,false
ACC005465,Abdul Korpal,SBI,Uttara Kannada,false
ACC005466,Jagat Nigam,SBI,Bengaluru City,false
ACC005467,Wyatt Konda,IDBI Bank,Ramanagara,false
ACC005468,Nitesh Kumar,Canara Bank,Tumakuru,false
ACC005469,Panini Parmar,Yes Bank,Bidar,false
ACC005470,Ryan Narasimhana,PNB,Vijayapura,false
ACC005471,Sachi Rau,Yes Bank,Chitradurga,false
ACC005472,Qarin Din,ICICI Bank,Dakshina Kannada,false
ACC005473,Luke Kar,SBI,Yadgir,false
ACC005474,Imaran Tandon,PNB,Bengaluru City,false
ACC005475,Bakhshi Hans,PNB,Chikkamagaluru,false
ACC005476,Chavvi Nagarajan,Karnataka Bank,Chikkaballapura,false
ACC005477,Kashish Bora,Kotak Mahindra,Bengaluru City,false
ACC005478,Charan Johal,Kotak Mahindra,Bengaluru City,false
ACC005479,Akshay  D’Alia,Axis Bank,Bagalkote,false
ACC005480,Anay Nagy,Union Bank,Bengaluru City,false
ACC005481,Vedhika Deep,HDFC Bank,Bengaluru City,false
ACC005482,Bhavani Chowdhury,Canara Bank,Bagalkote,false
ACC005483,Jack Pandit,Axis Bank,Kolar,false
ACC005484,Ira Desai,IDBI Bank,Bengaluru City,true
ACC005485,Samesh Sami,Kotak Mahindra,Davanagere,false
ACC005486,Tara Bajwa,HDFC Bank,Bengaluru City,false
ACC005487,Thomas Dhar,Karnataka Bank,Shivamogga,false
ACC005488,Jacob Bhargava,PNB,Koppal,false
ACC005489,Girindra Kade,Union Bank,Bagalkote,false
ACC005490,Tanveer Mukherjee,Yes Bank,Uttara Kannada,false
ACC005491,Ayaan Karnik,Axis Bank,Mysuru,false
ACC005492,Aadhya Mohanty,IDBI Bank,Bengaluru City,true
ACC005493,K. Wable,ICICI Bank,Bengaluru City,false
ACC005494,Charvi Mani,ICICI Bank,Bengaluru City,false
ACC005495,Gabriel Arya,Canara Bank,Bengaluru City,false
ACC005496,Guneet Mutti,SBI,Shivamogga,false
ACC005497,Gabriel Apte,PNB,Bengaluru City,false
ACC005498,Azad Kar,Axis Bank,Kalaburagi,false
ACC005499,Abhiram Dutt,Axis Bank,Bengaluru City,false
ACC005500,Bakhshi Murthy,Bank of Baroda,Dakshina Kannada,false
ACC005501,Qabil Reddy,Canara Bank,Bengaluru City,true
ACC005502,Isaac Thakur,SBI,Bengaluru City,false
ACC005503,Anvi Pandit,HDFC Bank,Mysuru,false
ACC005504,Umang Mander,HDFC Bank,Bengaluru City,false
ACC005505,Zayan Shanker,Axis Bank,Bengaluru City,false
ACC005506,Patrick Sankar,Karnataka Bank,Bengaluru City,true
ACC005507,Vinaya Bhagat,SBI,Bengaluru City,false
